time	force
0.000000000000000e+00	1.479079723400000e-01
2.574856393000000e-03	1.479079723400000e-01
5.149712786100000e-03	1.479079723400000e-01
7.724569179100000e-03	1.479079723400000e-01
1.029942557200000e-02	1.479079723400000e-01
1.287428196500000e-02	1.479079723400000e-01
1.544913835800000e-02	1.479079723400000e-01
1.802399382000000e-02	1.479079723400000e-01
2.059885114400000e-02	1.479079723400000e-01
2.317370660600000e-02	1.479079723400000e-01
2.574856393000000e-02	1.479079723400000e-01
2.832341939200000e-02	1.479079723400000e-01
3.089827671600000e-02	1.479079723400000e-01
3.347313031600000e-02	1.479079723400000e-01
3.604798764000000e-02	1.479079723400000e-01
3.862284496400000e-02	1.479079723400000e-01
4.119770228900000e-02	1.479079723400000e-01
4.377255961300000e-02	1.479079723400000e-01
4.634741321200000e-02	1.479079723400000e-01
4.892227053600000e-02	1.479079723400000e-01
5.149712786100000e-02	1.479079723400000e-01
5.407198518500000e-02	1.479079723400000e-01
5.664683878400000e-02	1.479079723400000e-01
5.922169610900000e-02	1.479079723400000e-01
6.179655343300000e-02	1.479079723400000e-01
6.437140703200001e-02	1.479079723400000e-01
6.694626063100000e-02	1.479079723400000e-01
6.952112168100000e-02	1.479079723400000e-01
7.209597528000000e-02	1.479079723400000e-01
7.467083632900000e-02	1.479079723400000e-01
7.724568992899999e-02	1.479079723400000e-01
7.982054352800000e-02	1.479079723400000e-01
8.239540457699999e-02	1.479079723400000e-01
8.497025817600000e-02	1.479079723400000e-01
8.754511922600000e-02	1.479079723400000e-01
9.011997282500001e-02	1.479079723400000e-01
9.269482642400000e-02	1.479090601200000e-01
9.526968747400000e-02	1.479531675600000e-01
9.784454107300000e-02	1.483793556700000e-01
1.004193946700000e-01	1.505607366600000e-01
1.029942557200000e-01	1.581500619600000e-01
1.055691093200000e-01	1.781628876900000e-01
1.081439703700000e-01	2.184760123500000e-01
1.107188239700000e-01	2.866617441200000e-01
1.132936775700000e-01	3.903259933000000e-01
1.158685386200000e-01	5.358145237000000e-01
1.184433922200000e-01	7.260122299200000e-01
1.210182458200000e-01	9.593316316600000e-01
1.235931068700000e-01	1.230517149000000e+00
1.261679530100000e-01	1.532385110900000e+00
1.287428140600000e-01	1.857418894800000e+00
1.313176751100000e-01	2.198750019100000e+00
