time	force
0.000000000000000e+00	2.338048536300000e-03
1.632708823300000e-03	2.338048536300000e-03
3.265417646600000e-03	2.338048536300000e-03
4.898126702800000e-03	2.338048536300000e-03
6.530835293200000e-03	2.338048536300000e-03
8.163544349400000e-03	2.338048536300000e-03
9.796253405499999e-03	2.338048536300000e-03
1.142896246200000e-02	2.338048536300000e-03
1.306167058600000e-02	2.338048536300000e-03
1.469437964300000e-02	2.338048536300000e-03
1.632708869900000e-02	2.338048536300000e-03
1.795979775500000e-02	2.338048536300000e-03
1.959250681100000e-02	2.338048536300000e-03
2.122521586700000e-02	2.338048536300000e-03
2.285792492300000e-02	2.338048536300000e-03
2.449063211700000e-02	2.338048536300000e-03
2.612334117300000e-02	2.338048536300000e-03
2.775605022900000e-02	2.338048536300000e-03
2.938875928500000e-02	2.338048536300000e-03
3.102146834100000e-02	2.338048536300000e-03
3.265417739700000e-02	2.338048536300000e-03
3.428688645400000e-02	2.338048536300000e-03
3.591959551000000e-02	2.338048536300000e-03
3.755230456600000e-02	2.338048536300000e-03
3.918501362200000e-02	2.338048536300000e-03
4.081772267800000e-02	2.338048536300000e-03
4.245043173400000e-02	2.338048536300000e-03
4.408314079000000e-02	2.338048536300000e-03
4.571584984700000e-02	2.338048536300000e-03
4.734855517700000e-02	2.338048536300000e-03
4.898126423400000e-02	2.338048536300000e-03
5.061397329000000e-02	2.338048536300000e-03
5.224668234600000e-02	2.338048536300000e-03
5.387939140200000e-02	2.338048536300000e-03
5.551210045800000e-02	2.338048536300000e-03
5.714480951400000e-02	2.338048536300000e-03
5.877751857000000e-02	2.338048536300000e-03
6.041022762700000e-02	2.338048536300000e-03
6.204293668300000e-02	2.338048536300000e-03
6.367564201400000e-02	2.338048536300000e-03
6.530835479500000e-02	2.338048536300000e-03
6.694106012600000e-02	2.338048536300000e-03
6.857377290699999e-02	2.338048536300000e-03
7.020647823800000e-02	2.338048536300000e-03
7.183919102000000e-02	2.338048536300000e-03
7.347189635000000e-02	2.338048536300000e-03
7.510460913200000e-02	2.338048536300000e-03
7.673731446300000e-02	2.338048536300000e-03
7.837002724400000e-02	2.338048536300000e-03
8.000273257500000e-02	2.338048536300000e-03
8.163544535599999e-02	2.338048536300000e-03
8.326815068700000e-02	2.338048536300000e-03
8.490086346900000e-02	2.338048536300000e-03
8.653356879900000e-02	2.338048536300000e-03
8.816628158100000e-02	2.338048536300000e-03
8.979898691200000e-02	2.338048536300000e-03
9.143169969300000e-02	2.607851754900000e-03
9.306440502400000e-02	3.723281901300000e-03
9.469711035500000e-02	5.686714313900000e-03
9.632982313600000e-02	8.482499979400000e-03
9.796252846700000e-02	1.212757267100000e-02
9.959524124900000e-02	1.672687940300000e-02
1.012279465800000e-01	2.252650819700000e-02
1.028606593600000e-01	2.996240556200000e-02
1.044933646900000e-01	3.970235213600000e-02
1.061260774700000e-01	5.265418067600000e-02
1.077587828000000e-01	6.951258331500000e-02
1.093914955900000e-01	9.145303070499999e-02
1.110242009200000e-01	1.196000948500000e-01
1.126569137000000e-01	1.549305319800000e-01
1.142896190300000e-01	1.981898248200000e-01
1.159223318100000e-01	2.498359531200000e-01
1.175550371400000e-01	3.100181520000000e-01
1.191877499200000e-01	3.785901665700000e-01
1.208204552500000e-01	4.551509618800000e-01
1.224531680300000e-01	5.391015410400000e-01
1.240858733700000e-01	6.297070980100000e-01
1.257185787000000e-01	7.261550426500000e-01
1.273512840300000e-01	8.276045918500000e-01
1.289840042600000e-01	9.332246780400000e-01
1.306167095900000e-01	1.042220711700000e+00
1.322494149200000e-01	1.153852582000000e+00
1.338821202500000e-01	1.267443895300000e+00
1.355148404800000e-01	1.382385969200000e+00
1.371475458100000e-01	1.498138070100000e+00
1.387802511500000e-01	1.614224910700000e+00
1.404129564800000e-01	1.730232477200000e+00
1.420456618100000e-01	1.845802664800000e+00
1.436783820400000e-01	1.960628747900000e+00
1.453110873700000e-01	2.074449300800000e+00
1.469437927000000e-01	2.187043666800000e+00
1.485764980300000e-01	2.298227071800000e+00
1.502092182600000e-01	2.407846212400000e+00
1.518419235900000e-01	2.515774965300000e+00
1.534746289300000e-01	2.621912241000000e+00
1.551073342600000e-01	2.726176977200000e+00
1.567400544900000e-01	2.828506469700000e+00
1.583727598200000e-01	2.928853988600000e+00
1.600054651500000e-01	3.027186155300000e+00
1.616381704800000e-01	3.123481273700000e+00
1.632708907100000e-01	3.217727661100000e+00
1.649035960400000e-01	3.309922456700000e+00
1.665363013700000e-01	3.400069713600000e+00
1.681690067100000e-01	3.488180160500000e+00
1.698017269400000e-01	3.574269533200000e+00
1.714344322700000e-01	3.658357858700000e+00
1.730671376000000e-01	3.740468978900000e+00
1.746998429300000e-01	3.820630550400000e+00
1.763325631600000e-01	3.898871660200000e+00
1.779652684900000e-01	3.975224018100000e+00
1.795979738200000e-01	4.049720764200000e+00
1.812306791500000e-01	4.122396946000000e+00
1.828633993900000e-01	4.193288326300000e+00
1.844961047200000e-01	4.262430667900000e+00
1.861288100500000e-01	4.329860687300000e+00
1.877615153800000e-01	4.395616054500000e+00
1.893942207100000e-01	4.459733963000000e+00
1.910269409400000e-01	4.522251606000000e+00
1.926596462700000e-01	4.583205699900000e+00
1.942923516000000e-01	4.642633438100000e+00
1.959250569300000e-01	4.700571060200000e+00
1.975577771700000e-01	4.757054805800000e+00
1.991904825000000e-01	4.812120437600000e+00
2.008231878300000e-01	4.865803241700000e+00
2.024558931600000e-01	4.918136596700000e+00
2.040886133900000e-01	4.969155788400000e+00
2.057213187200000e-01	5.018892765000000e+00
2.073540240500000e-01	5.067381382000000e+00
2.089867293800000e-01	5.114652633700000e+00
2.106194496200000e-01	5.160737991300000e+00
2.122521549500000e-01	5.205668449400000e+00
2.138848602800000e-01	5.249473094900000e+00
2.155175656100000e-01	5.292181968700000e+00
2.171502858400000e-01	5.333822250400000e+00
2.187829911700000e-01	5.374423027000000e+00
2.204156965000000e-01	5.414010524700000e+00
2.220484018300000e-01	5.452611446400000e+00
2.236811220600000e-01	5.490251541100000e+00
2.253138274000000e-01	5.526956081400000e+00
2.269465327300000e-01	5.562748909000000e+00
2.285792380600000e-01	5.597654342700000e+00
2.302119433900000e-01	5.631695270500000e+00
2.318446636200000e-01	5.664894104000000e+00
2.334773689500000e-01	5.697272777600000e+00
2.351100742800000e-01	5.728853225700000e+00
2.367427796100000e-01	5.759655475600000e+00
2.383754998400000e-01	5.789700508100000e+00
2.400082051800000e-01	5.819006919900000e+00
2.416409105100000e-01	5.847595214800000e+00
2.432736158400000e-01	5.875482559200000e+00
2.449063360700000e-01	5.902688503300000e+00
2.465390414000000e-01	5.929229736300000e+00
2.481717467300000e-01	5.955123424500000e+00
2.498044520600000e-01	5.980386257200000e+00
2.514371573900000e-01	6.005034923600000e+00
2.530698776200000e-01	6.029085159300000e+00
2.547025680500000e-01	6.052551746400000e+00
2.563352882900000e-01	6.075449943500000e+00
2.579680085200000e-01	6.097794055900000e+00
2.596006989500000e-01	6.119598865500000e+00
2.612334191800000e-01	6.140877246900000e+00
2.628661096100000e-01	6.161643028300000e+00
2.644988298400000e-01	6.181909084300000e+00
2.661315500700000e-01	6.201688289600000e+00
2.677642405000000e-01	6.220992565200000e+00
2.693969607400000e-01	6.239834308600000e+00
2.710296809700000e-01	6.258224964100000e+00
2.726623714000000e-01	6.276175499000000e+00
2.742950916300000e-01	6.293697834000000e+00
2.759277820600000e-01	6.310801982900000e+00
2.775605022900000e-01	6.327498436000000e+00
2.791932225200000e-01	6.343797683700000e+00
2.808259129500000e-01	6.359709262800000e+00
2.824586331800000e-01	6.375243187000000e+00
2.840913236100000e-01	6.390408515900000e+00
2.857240438500000e-01	6.405214786500000e+00
2.873567640800000e-01	6.419670105000000e+00
2.889894545100000e-01	6.433784008000000e+00
2.906221747400000e-01	6.447564601900000e+00
2.922548949700000e-01	6.461019992800000e+00
2.938875854000000e-01	6.474158287000000e+00
2.955203056300000e-01	6.486987114000000e+00
2.971529960600000e-01	6.499514102900000e+00
2.987857163000000e-01	6.511746883400000e+00
3.004184365300000e-01	6.523692131000000e+00
3.020511269600000e-01	6.535357475300000e+00
3.036838471900000e-01	6.546749115000000e+00
3.053165674200000e-01	6.557874202700000e+00
3.069492578500000e-01	6.568738937400000e+00
3.085819780800000e-01	6.579349994700000e+00
3.102146685100000e-01	6.589712619800000e+00
3.118473887400000e-01	6.599833488500000e+00
3.134801089800000e-01	6.609718799600000e+00
3.151127994100000e-01	6.619373321500000e+00
3.167455196400000e-01	6.628803253200000e+00
3.183782398700000e-01	6.638013839700000e+00
3.200109303000000e-01	6.647010326400000e+00
3.216436505300000e-01	6.655797958400000e+00
3.232763409600000e-01	6.664381027200000e+00
3.249090611900000e-01	6.672765255000000e+00
3.265417814300000e-01	6.680955410000000e+00
3.281744718600000e-01	6.688955783800000e+00
3.298071920900000e-01	6.696770668000000e+00
3.314398825200000e-01	6.704404830900000e+00
3.330726027500000e-01	6.711862564100000e+00
3.347053229800000e-01	6.719148159000000e+00
3.363380134100000e-01	6.726264953600000e+00
3.379707336400000e-01	6.733218193100000e+00
3.396034538700000e-01	6.740010738400000e+00
3.412361443000000e-01	6.746646881100000e+00
3.428688645400000e-01	6.753129959100000e+00
3.445015549700000e-01	6.759463787100000e+00
3.461342752000000e-01	6.765651702900000e+00
3.477669954300000e-01	6.771697521200000e+00
3.493996858600000e-01	6.777604103100000e+00
3.510324060900000e-01	6.783375263200000e+00
3.526651263200000e-01	6.789013862600000e+00
3.542978167500000e-01	6.794522762300000e+00
3.559305369900000e-01	6.799905777000000e+00
3.575632274200000e-01	6.805164814000000e+00
3.591959476500000e-01	6.810303688000000e+00
3.608286678800000e-01	6.815324306500000e+00
3.624613583100000e-01	6.820230484000000e+00
3.640940785400000e-01	6.825024128000000e+00
3.657267987700000e-01	6.829708099400000e+00
3.673594892000000e-01	6.834285259200000e+00
3.689922094300000e-01	6.838757515000000e+00
3.706248998600000e-01	6.843127250700000e+00
3.722576201000000e-01	6.847397327400000e+00
3.738903403300000e-01	6.851570129400000e+00
3.755230307600000e-01	6.855647563900000e+00
3.771557509900000e-01	6.859632015200000e+00
3.787884414200000e-01	6.863525390600000e+00
3.804211616500000e-01	6.867330074300000e+00
3.820538818800000e-01	6.871048450500000e+00
3.836865723100000e-01	6.874681472800000e+00
3.853192925500000e-01	6.878232002300000e+00
3.869520127800000e-01	6.881701469400000e+00
3.885847032100000e-01	6.885092258500000e+00
3.902174234400000e-01	6.888405799900000e+00
3.918501138700000e-01	6.891644001000000e+00
3.934828341000000e-01	6.894808292400000e+00
3.951155543300000e-01	6.897901058200000e+00
3.967482447600000e-01	6.900923252100000e+00
3.983809649900000e-01	6.903876781500000e+00
4.000136852300000e-01	6.906763076800000e+00
4.016463756600000e-01	6.909584045400000e+00
4.032790958900000e-01	6.912340641000000e+00
4.049117863200000e-01	6.915034771000000e+00
4.065445065500000e-01	6.917667865800000e+00
4.081772267800000e-01	6.920241355900000e+00
