time	force
0.000000000000000e+00	6.356311589499999e-02
2.329844050100000e-03	6.356311589499999e-02
4.659688100200000e-03	6.356311589499999e-02
6.989532150300000e-03	6.356311589499999e-02
9.319376200399999e-03	6.356311589499999e-02
1.164922025100000e-02	6.356311589499999e-02
1.397906430100000e-02	6.356311589499999e-02
1.630890741900000e-02	6.356311589499999e-02
1.863875240100000e-02	6.356311589499999e-02
2.096859738200000e-02	6.356311589499999e-02
2.329844050100000e-02	6.356311589499999e-02
2.562828548300000e-02	6.356311589499999e-02
2.795812860100000e-02	6.356311589499999e-02
3.028797358300000e-02	6.356311589499999e-02
3.261781483900000e-02	6.356311589499999e-02
3.494765982000000e-02	6.356311589499999e-02
3.727750480200000e-02	6.356311589499999e-02
3.960734978300000e-02	6.356311589499999e-02
4.193719476500000e-02	6.356311589499999e-02
4.426703602100000e-02	6.356311589499999e-02
4.659688100200000e-02	6.356311589499999e-02
4.892672598400000e-02	6.356311589499999e-02
5.125657096500000e-02	6.356311589499999e-02
5.358641222100000e-02	6.356311589499999e-02
5.591625720300000e-02	6.356311589499999e-02
5.824610218400000e-02	6.356311589499999e-02
6.057594716500000e-02	6.356311589499999e-02
6.290578842199999e-02	6.356311589499999e-02
6.523562967800001e-02	6.356311589499999e-02
6.756547838400000e-02	6.356311589499999e-02
6.989531964100000e-02	6.356311589499999e-02
7.222516834700000e-02	6.356311589499999e-02
7.455500960399999e-02	6.356311589499999e-02
7.688485086000001e-02	6.356311589499999e-02
7.921469956600000e-02	6.356311589499999e-02
8.154454082300000e-02	6.356311589499999e-02
8.387438952900000e-02	6.356311589499999e-02
8.620423078500000e-02	6.356311589499999e-02
8.853407204200001e-02	6.356311589499999e-02
9.086392074800000e-02	6.356311589499999e-02
9.319376200399999e-02	6.356319040100000e-02
9.552360326100000e-02	6.356514245300000e-02
9.785345196700000e-02	6.358043104400000e-02
1.001832932200000e-01	6.364940851900000e-02
1.025131419300000e-01	6.387501955000000e-02
1.048429831900000e-01	6.447046995200000e-02
1.071728244400000e-01	6.574130803300000e-02
1.095026731500000e-01	6.798927485900000e-02
1.118325144100000e-01	7.151214778400000e-02
1.141623631100000e-01	7.658930867900000e-02
1.164922043700000e-01	8.348195254800000e-02
1.188220456200000e-01	9.244024008500000e-02
1.211518943300000e-01	1.037090867800000e-01
1.234817355900000e-01	1.175269335500000e-01
1.258115768400000e-01	1.341167092300000e-01
1.281414181000000e-01	1.536713540600000e-01
1.304712593600000e-01	1.763378381700000e-01
1.328011155100000e-01	2.022036165000000e-01
1.351309567700000e-01	2.312880605500000e-01
1.374607980300000e-01	2.635401487400000e-01
1.397906392800000e-01	2.988420724900000e-01
1.421204805400000e-01	3.370176255700000e-01
1.444503366900000e-01	3.778436482000000e-01
1.467801779500000e-01	4.210627973100000e-01
1.491100192100000e-01	4.663962721800000e-01
1.514398604600000e-01	5.135553479200000e-01
1.537697017200000e-01	5.622511506100000e-01
1.560995578800000e-01	6.122022271200001e-01
1.584293991300000e-01	6.631407141700000e-01
1.607592403900000e-01	7.148159146300000e-01
1.630890816500000e-01	7.669968605000000e-01
1.654189229000000e-01	8.194735050200000e-01
1.677487790600000e-01	8.720569610600000e-01
1.700786203100000e-01	9.245792031300000e-01
1.724084615700000e-01	9.768918752700000e-01
1.747383028300000e-01	1.028865218200000e+00
1.770681440800000e-01	1.080386877100000e+00
1.793979853400000e-01	1.131360054000000e+00
1.817278415000000e-01	1.181702256200000e+00
1.840576827500000e-01	1.231343984600000e+00
1.863875240100000e-01	1.280226826700000e+00
1.887173652600000e-01	1.328303098700000e+00
1.910472065200000e-01	1.375533819200000e+00
1.933770626800000e-01	1.421887993800000e+00
1.957069039300000e-01	1.467341542200000e+00
1.980367451900000e-01	1.511876940700000e+00
2.003665864500000e-01	1.555481433900000e+00
2.026964277000000e-01	1.598147392300000e+00
2.050262838600000e-01	1.639870882000000e+00
2.073561251200000e-01	1.680651664700000e+00
2.096859663700000e-01	1.720492363000000e+00
2.120158076300000e-01	1.759398341200000e+00
2.143456488800000e-01	1.797376871100000e+00
2.166755050400000e-01	1.834437608700000e+00
2.190053463000000e-01	1.870591163600000e+00
2.213351875500000e-01	1.905849933600000e+00
2.236650288100000e-01	1.940227389300000e+00
2.259948700700000e-01	1.973737478300000e+00
2.283247262200000e-01	2.006395578400000e+00
2.306545674800000e-01	2.038216829300000e+00
2.329844087400000e-01	2.069217681900000e+00
2.353142499900000e-01	2.099414348600000e+00
2.376440912500000e-01	2.128823518800000e+00
2.399739474100000e-01	2.157462120100000e+00
2.423037886600000e-01	2.185346603400000e+00
2.446336299200000e-01	2.212494373300000e+00
2.469634711700000e-01	2.238922119100000e+00
2.492933124300000e-01	2.264646530200000e+00
2.516231536900000e-01	2.289684295700000e+00
2.539530098400000e-01	2.314051866500000e+00
2.562828362000000e-01	2.337765932100000e+00
2.586126923600000e-01	2.360842466400000e+00
2.609425187100000e-01	2.383296966600000e+00
2.632723748700000e-01	2.405145645100000e+00
2.656022310300000e-01	2.426403522500000e+00
2.679320573800000e-01	2.447085857400000e+00
2.702619135400000e-01	2.467207431800000e+00
2.725917398900000e-01	2.486782789200000e+00
2.749215960500000e-01	2.505826234800000e+00
2.772514522100000e-01	2.524351596800000e+00
2.795812785600000e-01	2.542372465100000e+00
2.819111347200000e-01	2.559902429600000e+00
2.842409610700000e-01	2.576954364800000e+00
2.865708172300000e-01	2.593540906900000e+00
2.889006733900000e-01	2.609674453700000e+00
2.912304997400000e-01	2.625367403000000e+00
2.935603559000000e-01	2.640631437300000e+00
2.958901822600000e-01	2.655478239100000e+00
2.982200384100000e-01	2.669919014000000e+00
3.005498945700000e-01	2.683964490900000e+00
3.028797209300000e-01	2.697625637100000e+00
3.052095770800000e-01	2.710912942900000e+00
3.075394034400000e-01	2.723836660400000e+00
3.098692596000000e-01	2.736406326300000e+00
3.121991157500000e-01	2.748631715800000e+00
3.145289421100000e-01	2.760522365600000e+00
3.168587982700000e-01	2.772087335600000e+00
3.191886246200000e-01	2.783335447300000e+00
3.215184807800000e-01	2.794275522200000e+00
3.238483369400000e-01	2.804915905000000e+00
3.261781632900000e-01	2.815264940300000e+00
3.285080194500000e-01	2.825330495800000e+00
3.308378458000000e-01	2.835120201100000e+00
3.331677019600000e-01	2.844641923900000e+00
3.354975581200000e-01	2.853902816800000e+00
3.378273844700000e-01	2.862910032300000e+00
3.401572406300000e-01	2.871670723000000e+00
3.424870669800000e-01	2.880191564600000e+00
3.448169231400000e-01	2.888478994400000e+00
3.471467793000000e-01	2.896539688100000e+00
3.494766056500000e-01	2.904379844700000e+00
3.518064618100000e-01	2.912005186100000e+00
3.541362881700000e-01	2.919422149700000e+00
3.564661443200000e-01	2.926635980600000e+00
3.587959706800000e-01	2.933652639400000e+00
3.611258268400000e-01	2.940477132800000e+00
3.634556829900000e-01	2.947115182900000e+00
3.657855093500000e-01	2.953571796400000e+00
3.681153655100000e-01	2.959851741800000e+00
3.704451918600000e-01	2.965960025800000e+00
3.727750480200000e-01	2.971901655200000e+00
3.751049041700000e-01	2.977680683100000e+00
3.774347305300000e-01	2.983301878000000e+00
3.797645866900000e-01	2.988769531200000e+00
3.820944130400000e-01	2.994087934500000e+00
3.844242692000000e-01	2.999260902400000e+00
3.867541253600000e-01	3.004292726500000e+00
3.890839517100000e-01	3.009187459900000e+00
3.914138078700000e-01	3.013948440600000e+00
3.937436342200000e-01	3.018579483000000e+00
3.960734903800000e-01	3.023084163700000e+00
3.984033465400000e-01	3.027465820300000e+00
4.007331728900000e-01	3.031728267700000e+00
4.030630290500000e-01	3.035874366800000e+00
4.053928554100000e-01	3.039907455400000e+00
4.077227115600000e-01	3.043830633200000e+00
4.100525677200000e-01	3.047646999400000e+00
4.123823940800000e-01	3.051359176600000e+00
4.147122502300000e-01	3.054970264400000e+00
4.170420765900000e-01	3.058483123800000e+00
4.193719327400000e-01	3.061900138900000e+00
4.217017889000000e-01	3.065224170700000e+00
4.240316152600000e-01	3.068457841900000e+00
4.263614714100000e-01	3.071603536600000e+00
4.286912977700000e-01	3.074663400700000e+00
4.310211539300000e-01	3.077640056600000e+00
4.333510100800000e-01	3.080535888700000e+00
4.356808364400000e-01	3.083352804200000e+00
4.380106926000000e-01	3.086093187300000e+00
4.403405189500000e-01	3.088759183900000e+00
4.426703751100000e-01	3.091352462800000e+00
4.450002312700000e-01	3.093875408200000e+00
4.473300576200000e-01	3.096329927400000e+00
4.496599137800000e-01	3.098717451100000e+00
4.519897401300000e-01	3.101040363300000e+00
4.543195962900000e-01	3.103300094600000e+00
4.566494524500000e-01	3.105498313900000e+00
4.589792788000000e-01	3.107636928600000e+00
4.613091349600000e-01	3.109717607500000e+00
4.636389613200000e-01	3.111741781200000e+00
4.659688174700000e-01	3.113710880300000e+00
4.682986736300000e-01	3.115626573600000e+00
4.706284999800000e-01	3.117490530000000e+00
4.729583561400000e-01	3.119303703300000e+00
4.752881825000000e-01	3.121067762400000e+00
4.776180386500000e-01	3.122783899300000e+00
4.799478948100000e-01	3.124453544600000e+00
4.822777211700000e-01	3.126078128800000e+00
4.846075773200000e-01	3.127658367200000e+00
4.869374036800000e-01	3.129196167000000e+00
4.892672598400000e-01	3.130692005200000e+00
4.915971159900000e-01	3.132147312200000e+00
4.939269423500000e-01	3.133563280100000e+00
4.962567985100000e-01	3.134940862700000e+00
4.985866248600000e-01	3.136281251900000e+00
5.009164810200000e-01	3.137585163100000e+00
5.032463073700000e-01	3.138854026800000e+00
5.055761337300000e-01	3.140088319800000e+00
5.079060196900000e-01	3.141289234200000e+00
5.102358460400001e-01	3.142457723600000e+00
5.125656723999999e-01	3.143594741800000e+00
5.148955583600000e-01	3.144700765600000e+00
5.172253847100000e-01	3.145776987100000e+00
5.195552110700000e-01	3.146824121500000e+00
5.218850374200000e-01	3.147842884100000e+00
5.242149233800000e-01	3.148833990100000e+00
5.265447497400000e-01	3.149798631700000e+00
5.288745760900000e-01	3.150737047200000e+00
5.312044620500000e-01	3.151649951900000e+00
5.335342884099999e-01	3.152538299600000e+00
5.358641147600000e-01	3.153402566900000e+00
5.381939411200000e-01	3.154243707700000e+00
5.405238270800000e-01	3.155061960200000e+00
5.428536534300000e-01	3.155858278300000e+00
5.451834797900000e-01	3.156632900200000e+00
5.475133657500000e-01	3.157386541400000e+00
5.498431921000000e-01	3.158120155300000e+00
5.521730184600000e-01	3.158833742100000e+00
5.545029044200001e-01	3.159528017000000e+00
5.568327307700000e-01	3.160203695300000e+00
5.591625571300000e-01	3.160861253700000e+00
5.614923834800000e-01	3.161500930800000e+00
5.638222694400000e-01	3.162123441700000e+00
5.661520957900000e-01	3.162729024900000e+00
5.684819221500000e-01	3.163318395600000e+00
5.708118081100000e-01	3.163891792300000e+00
5.731416344600000e-01	3.164449691800000e+00
5.754714608200000e-01	3.164992570900000e+00
5.778013467799999e-01	3.165520906400000e+00
5.801311731300000e-01	3.166034936900000e+00
5.824609994900000e-01	3.166535139100000e+00
5.847908258400000e-01	3.167021989800000e+00
5.871207118000000e-01	3.167495727500000e+00
5.894505381600000e-01	3.167956590700000e+00
5.917803645100000e-01	3.168405056000000e+00
5.941102504700000e-01	3.168841362000000e+00
5.964400768300000e-01	3.169265985500000e+00
5.987699031800000e-01	3.169679164900000e+00
6.010997891400000e-01	3.170081377000000e+00
6.034296155000000e-01	3.170472621900000e+00
6.057594418500000e-01	3.170853376400000e+00
6.080892682100000e-01	3.171223878900000e+00
6.104191541700000e-01	3.171584367800000e+00
6.127489805200000e-01	3.171935081500000e+00
6.150788068800001e-01	3.172276496900000e+00
6.174086928400000e-01	3.172608852400000e+00
6.197385191900000e-01	3.172931909600000e+00
6.220683455500000e-01	3.173246622100000e+00
6.243982315100000e-01	3.173552751500000e+00
6.267280578600000e-01	3.173850536300000e+00
6.290578842200000e-01	3.174140453300000e+00
6.313877105700000e-01	3.174422740900000e+00
6.337175965300000e-01	3.174697160700000e+00
6.360474228900000e-01	3.174964189500000e+00
6.383772492400001e-01	3.175224304200000e+00
6.407071352000000e-01	3.175477266300000e+00
6.430369615600000e-01	3.175723552700000e+00
6.453667879100000e-01	3.175962925000000e+00
6.476966738700000e-01	3.176196098300000e+00
6.500265002300000e-01	3.176423072800000e+00
6.523563265800000e-01	3.176643848400000e+00
6.546861529400000e-01	3.176858663600000e+00
6.570160388900000e-01	3.177067756700000e+00
6.593458652500001e-01	3.177271366100000e+00
6.616756915999999e-01	3.177469253500000e+00
6.640055775600000e-01	3.177662134200000e+00
6.663354039200000e-01	3.177849531200000e+00
6.686652302700000e-01	3.178032159800000e+00
