time	force
0.000000000000000e+00	2.982753794600000e-03
1.744372886600000e-03	2.982753794600000e-03
3.488745773200000e-03	2.982753794600000e-03
5.233118776200000e-03	2.982753794600000e-03
6.977491546400000e-03	2.982753794600000e-03
8.721863850999999e-03	2.982753794600000e-03
1.046623755200000e-02	2.982753794600000e-03
1.221061032300000e-02	2.982753794600000e-03
1.395498309300000e-02	2.982753794600000e-03
1.569935493200000e-02	2.982753794600000e-03
1.744372770200000e-02	2.982753794600000e-03
1.918810047200000e-02	2.982753794600000e-03
2.093247510500000e-02	2.982753794600000e-03
2.267684787500000e-02	2.982753794600000e-03
2.442122064500000e-02	2.982753794600000e-03
2.616559341500000e-02	2.982753794600000e-03
2.790996618600000e-02	2.982753794600000e-03
2.965433895600000e-02	2.982753794600000e-03
3.139870986300000e-02	2.982753794600000e-03
3.314308449600000e-02	2.982753794600000e-03
3.488745540400000e-02	2.982753794600000e-03
3.663183003700000e-02	2.982753794600000e-03
3.837620094400000e-02	2.982753794600000e-03
4.012057557700000e-02	2.982753794600000e-03
4.186495021000000e-02	2.982753794600000e-03
4.360932111700000e-02	2.982753794600000e-03
4.535369575000000e-02	2.982753794600000e-03
4.709806665800000e-02	2.982753794600000e-03
4.884244129100000e-02	2.982753794600000e-03
5.058681219800000e-02	2.982753794600000e-03
5.233118683100000e-02	2.982753794600000e-03
5.407555773900000e-02	2.982753794600000e-03
5.581993237100000e-02	2.982753794600000e-03
5.756430327900000e-02	2.982753794600000e-03
5.930867791200000e-02	2.982753794600000e-03
6.105305254500000e-02	2.982753794600000e-03
6.279741972700000e-02	2.982753794600000e-03
6.454179436000000e-02	2.982753794600000e-03
6.628616899299999e-02	2.982753794600000e-03
6.803054362500000e-02	2.982753794600000e-03
6.977491080800000e-02	2.982753794600000e-03
7.151928544000000e-02	2.982753794600000e-03
7.326366007300000e-02	2.982753794600000e-03
7.500803470600000e-02	2.982753794600000e-03
7.675240188800000e-02	2.982753794600000e-03
7.849677652100000e-02	2.982753794600000e-03
8.024115115400000e-02	2.982753794600000e-03
8.198552578700000e-02	2.982753794600000e-03
8.372990042000000e-02	2.982753794600000e-03
8.547426760200000e-02	2.982753794600000e-03
8.721864223500000e-02	2.982753794600000e-03
8.896301686800000e-02	2.982753794600000e-03
9.070739150000000e-02	2.982753794600000e-03
9.245175868300000e-02	4.062876105300000e-03
9.419613331600001e-02	6.407713517500000e-03
9.594050794800001e-02	1.003388781100000e-02
9.768488258100000e-02	1.501697115600000e-02
9.942925721400001e-02	2.161710150500000e-02
1.011736244000000e-01	3.041420877000000e-02
1.029179990300000e-01	4.244927689400000e-02
1.046623736600000e-01	5.936450883700000e-02
1.064067482900000e-01	8.334801346100000e-02
1.081511154800000e-01	1.167004257400000e-01
1.098954901100000e-01	1.623691320400000e-01
1.116398647400000e-01	2.231271714000000e-01
1.133842393800000e-01	3.012391030800000e-01
1.151286065600000e-01	3.981999158900000e-01
1.168729811900000e-01	5.146124959000000e-01
1.186173558200000e-01	6.502200961100000e-01
1.203617304600000e-01	8.040565848400000e-01
1.221061050900000e-01	9.746537804600000e-01
1.238504722700000e-01	1.160248160400000e+00
