time	q
4.892672731026240e-01	8.262144610373460e-01
4.915971172602550e-01	8.262947874857920e-01
4.939269614178870e-01	8.263729799103100e-01
4.962568055755180e-01	8.264490962069010e-01
4.985866497331500e-01	8.265231926344340e-01
5.009164938907810e-01	8.265953238644760e-01
5.032463380484130e-01	8.266655430294140e-01
5.055761822060439e-01	8.267339017689600e-01
5.079060263636760e-01	8.268004502750760e-01
5.102358705213070e-01	8.268652373354010e-01
5.125657146789390e-01	8.269283103752290e-01
5.148955588365700e-01	8.269897154980890e-01
5.172254029942021e-01	8.270494975249920e-01
5.195552471518330e-01	8.271077000323850e-01
5.218850913094650e-01	8.271643653888640e-01
5.242149354670960e-01	8.272195347906930e-01
5.265447796247280e-01	8.272732482961760e-01
5.288746237823591e-01	8.273255448589160e-01
5.312044679399910e-01	8.273764623600121e-01
5.335343120976220e-01	8.274260376392230e-01
5.358641562552540e-01	8.274743065251500e-01
5.381940004128850e-01	8.275213038644480e-01
5.405238445705171e-01	8.275670635501340e-01
5.428536887281480e-01	8.276116185489930e-01
5.451835328857800e-01	8.276550009281390e-01
5.475133770434110e-01	8.276972418807400e-01
5.498432212010430e-01	8.277383717509510e-01
5.521730653586741e-01	8.277784200580750e-01
5.545029095163060e-01	8.278174155199840e-01
5.568327536739370e-01	8.278553860758190e-01
5.591625978315690e-01	8.278923589080009e-01
5.614924419892000e-01	8.279283604635670e-01
5.638222861468311e-01	8.279634164748700e-01
5.661521303044630e-01	8.279975519796420e-01
5.684819744620940e-01	8.280307913404610e-01
5.708118186197260e-01	8.280631582636370e-01
5.731416627773570e-01	8.280946758175231e-01
5.754715069349891e-01	8.281253664502950e-01
5.778013510926200e-01	8.281552520071930e-01
5.801311952502520e-01	8.281843537472570e-01
5.824610394078830e-01	8.282126923595710e-01
5.847908835655150e-01	8.282402879790240e-01
5.871207277231461e-01	8.282671602016169e-01
5.894505718807780e-01	8.282933280993160e-01
5.917804160384090e-01	8.283188102344730e-01
5.941102601960410e-01	8.283436246738320e-01
5.964401043536720e-01	8.283677890021300e-01
5.987699485113041e-01	8.283913203352939e-01
6.010997926689350e-01	8.284142353332750e-01
6.034296368265670e-01	8.284365502124970e-01
6.057594809841980e-01	8.284582807579610e-01
6.080893251418300e-01	8.284794423349950e-01
6.104191692994611e-01	8.285000499006751e-01
6.127490134570930e-01	8.285201180149160e-01
6.150788576147240e-01	8.285396608512490e-01
6.174087017723560e-01	8.285586922072971e-01
6.197385459299870e-01	8.285772255149531e-01
6.220683900876190e-01	8.285952738502650e-01
6.243982342452500e-01	8.286128499430520e-01
6.267280784028820e-01	8.286299661862450e-01
6.290579225605130e-01	8.286466346449680e-01
6.313877667181450e-01	8.286628670653610e-01
6.337176108757760e-01	8.286786748831660e-01
6.360474550334080e-01	8.286940692320620e-01
6.383772991910390e-01	8.287090609517780e-01
6.407071433486710e-01	8.287236605959770e-01
6.430369875063020e-01	8.287378784399190e-01
6.453668316639340e-01	8.287517244879170e-01
6.476966758215650e-01	8.287652084805860e-01
6.500265199791970e-01	8.287783399018880e-01
6.523563641368280e-01	8.287911279859890e-01
6.546862082944600e-01	8.288035817239250e-01
6.570160524520910e-01	8.288157098700820e-01
6.593458966097230e-01	8.288275209485070e-01
6.616757407673540e-01	8.288390232590340e-01
6.640055849249860e-01	8.288502248832590e-01
6.663354290826170e-01	8.288611336903330e-01
6.686652732402480e-01	8.288717573426140e-01
6.709951173978800e-01	8.288821033011560e-01
6.733249615555110e-01	8.288921788310500e-01
6.756548057131430e-01	8.289019910066250e-01
6.779846498707740e-01	8.289115467165010e-01
6.803144940284060e-01	8.289208526685080e-01
6.826443381860370e-01	8.289299153944770e-01
6.849741823436690e-01	8.289387412548930e-01
6.873040265013000e-01	8.289473364434310e-01
6.896338706589320e-01	8.289557069913610e-01
6.919637148165630e-01	8.289638587718430e-01
6.942935589741950e-01	8.289717975041000e-01
6.966234031318260e-01	8.289795287574840e-01
6.989532472894580e-01	8.289870579554270e-01
7.012830914470890e-01	8.289943903792940e-01
7.036129356047210e-01	8.290015311721241e-01
7.059427797623520e-01	8.290084853422780e-01
7.082726239199840e-01	8.290152577669850e-01
7.106024680776150e-01	8.290218531957970e-01
7.129323122352470e-01	8.290282762539470e-01
7.152621563928780e-01	8.290345314456220e-01
7.175920005505100e-01	8.290406231571470e-01
7.199218447081410e-01	8.290465556600820e-01
7.222516888657730e-01	8.290523331142430e-01
7.245815330234040e-01	8.290579595706330e-01
7.269113771810360e-01	8.290634389743050e-01
7.292412213386670e-01	8.290687751671409e-01
7.315710654962990e-01	8.290739718905640e-01
7.339009096539300e-01	8.290790327881710e-01
7.362307538115620e-01	8.290839614083050e-01
7.385605979691930e-01	8.290887612065480e-01
7.408904421268250e-01	8.290934355481580e-01
7.432202862844560e-01	8.290979877104370e-01
7.455501304420880e-01	8.291024208850341e-01
7.478799745997190e-01	8.291067381801950e-01
7.502098187573510e-01	8.291109426229410e-01
7.525396629149820e-01	8.291150371612021e-01
7.548695070726140e-01	8.291190246658890e-01
7.571993512302450e-01	8.291229079329040e-01
7.595291953878770e-01	8.291266896851130e-01
7.618590395455080e-01	8.291303725742500e-01
7.641888837031400e-01	8.291339591827860e-01
7.665187278607710e-01	8.291374520257340e-01
7.688485720184030e-01	8.291408535524200e-01
7.711784161760340e-01	8.291441661482000e-01
7.735082603336650e-01	8.291473921361300e-01
7.758381044912970e-01	8.291505337786010e-01
7.781679486489280e-01	8.291535932789210e-01
7.804977928065600e-01	8.291565727828600e-01
7.828276369641910e-01	8.291594743801580e-01
7.851574811218230e-01	8.291623001059850e-01
7.874873252794540e-01	8.291650519423700e-01
7.898171694370860e-01	8.291677318195900e-01
7.921470135947170e-01	8.291703416175190e-01
7.944768577523490e-01	8.291728831669510e-01
7.968067019099800e-01	8.291753582508770e-01
7.991365460676120e-01	8.291777686057350e-01
8.014663902252430e-01	8.291801159226280e-01
8.037962343828750e-01	8.291824018485060e-01
8.061260785405060e-01	8.291846279873200e-01
8.084559226981380e-01	8.291867959011450e-01
8.107857668557690e-01	8.291889071112750e-01
8.131156110134010e-01	8.291909630992850e-01
8.154454551710320e-01	8.291929653080680e-01
8.177752993286640e-01	8.291949151428490e-01
8.201051434862950e-01	8.291968139721650e-01
8.224349876439270e-01	8.291986631288240e-01
8.247648318015580e-01	8.292004639108360e-01
8.270946759591900e-01	8.292022175823230e-01
8.294245201168210e-01	8.292039253744050e-01
8.317543642744530e-01	8.292055884860570e-01
8.340842084320840e-01	8.292072080849530e-01
8.364140525897160e-01	8.292087853082780e-01
8.387438967473470e-01	8.292103212635300e-01
8.410737409049790e-01	8.292118170292860e-01
8.434035850626100e-01	8.292132736559670e-01
8.457334292202420e-01	8.292146921665640e-01
8.480632733778730e-01	8.292160735573590e-01
8.503931175355049e-01	8.292174187986190e-01
8.527229616931360e-01	8.292187288352780e-01
8.550528058507680e-01	8.292200045875950e-01
8.573826500083990e-01	8.292212469517990e-01
8.597124941660310e-01	8.292224568007170e-01
8.620423383236619e-01	8.292236349843830e-01
8.643721824812940e-01	8.292247823306350e-01
8.667020266389250e-01	8.292258996456900e-01
8.690318707965570e-01	8.292269877147140e-01
8.713617149541880e-01	8.292280473023650e-01
8.736915591118199e-01	8.292290791533330e-01
8.760214032694510e-01	8.292300839928600e-01
8.783512474270820e-01	8.292310625272450e-01
8.806810915847140e-01	8.292320154443400e-01
8.830109357423450e-01	8.292329434140330e-01
8.853407798999769e-01	8.292338470887139e-01
8.876706240576080e-01	8.292347271037320e-01
8.900004682152400e-01	8.292355840778410e-01
8.923303123728710e-01	8.292364186136330e-01
8.946601565305030e-01	8.292372312979570e-01
8.969900006881339e-01	8.292380227023340e-01
8.993198448457660e-01	8.292387933833530e-01
9.016496890033970e-01	8.292395438830640e-01
9.039795331610290e-01	8.292402747293550e-01
9.063093773186600e-01	8.292409864363240e-01
9.086392214762919e-01	8.292416795046340e-01
9.109690656339230e-01	8.292423544218700e-01
9.132989097915550e-01	8.292430116628760e-01
9.156287539491860e-01	8.292436516900880e-01
9.179585981068180e-01	8.292442749538610e-01
9.202884422644489e-01	8.292448818927800e-01
9.226182864220810e-01	8.292454729339680e-01
9.249481305797120e-01	8.292460484933890e-01
9.272779747373440e-01	8.292466089761350e-01
9.296078188949750e-01	8.292471547767100e-01
9.319376630526069e-01	8.292476862793110e-01
9.342675072102380e-01	8.292482038580899e-01
9.365973513678700e-01	8.292487078774220e-01
9.389271955255010e-01	8.292491986921580e-01
9.412570396831330e-01	8.292496766478720e-01
9.435868838407639e-01	8.292501420811080e-01
9.459167279983960e-01	8.292505953196100e-01
9.482465721560270e-01	8.292510366825550e-01
9.505764163136590e-01	8.292514664807760e-01
9.529062604712900e-01	8.292518850169810e-01
9.552361046289219e-01	8.292522925859630e-01
9.575659487865530e-01	8.292526894748080e-01
9.598957929441850e-01	8.292530759630961e-01
9.622256371018160e-01	8.292534523230960e-01
9.645554812594480e-01	8.292538188199600e-01
9.668853254170789e-01	8.292541757119040e-01
9.692151695747110e-01	8.292545232503949e-01
9.715450137323420e-01	8.292548616803200e-01
9.738748578899740e-01	8.292551912401670e-01
9.762047020476050e-01	8.292555121621820e-01
9.785345462052361e-01	8.292558246725410e-01
9.808643903628680e-01	8.292561289915020e-01
9.831942345204990e-01	8.292564253335640e-01
9.855240786781310e-01	8.292567139076150e-01
9.878539228357620e-01	8.292569949170790e-01
9.901837669933941e-01	8.292572685600580e-01
9.925136111510250e-01	8.292575350294750e-01
9.948434553086570e-01	8.292577945132040e-01
9.971732994662880e-01	8.292580471942030e-01
9.995031436239200e-01	8.292582932506470e-01
1.001832987781550e+00	8.292585328560470e-01
1.004162831939180e+00	8.292587661793750e-01
1.006492676096810e+00	8.292589933851831e-01
1.008822520254450e+00	8.292592146337170e-01
1.011152364412080e+00	8.292594300810290e-01
1.013482208569710e+00	8.292596398790890e-01
1.015812052727340e+00	8.292598441758900e-01
1.018141896884970e+00	8.292600431155520e-01
1.020471741042600e+00	8.292602368384240e-01
1.022801585200240e+00	8.292604254811820e-01
1.025131429357870e+00	8.292606091769250e-01
1.027461273515500e+00	8.292607880552680e-01
1.029791117673130e+00	8.292609622424350e-01
1.032120961830760e+00	8.292611318613440e-01
1.034450805988390e+00	8.292612970316970e-01
1.036780650146030e+00	8.292614578700640e-01
1.039110494303660e+00	8.292616144899621e-01
1.041440338461290e+00	8.292617670019370e-01
1.043770182618920e+00	8.292619155136410e-01
1.046100026776550e+00	8.292620601299080e-01
1.048429870934180e+00	8.292622009528270e-01
1.050759715091820e+00	8.292623380818150e-01
1.053089559249450e+00	8.292624716136860e-01
1.055419403407080e+00	8.292626016427180e-01
