time	force
0.000000000000000e+00	2.548843002300000e+01
3.015878377500000e-03	2.548843002300000e+01
6.031756755000000e-03	2.548843002300000e+01
9.047634899599999e-03	2.548843002300000e+01
1.206351351000000e-02	2.548843002300000e+01
1.507939212000000e-02	2.548843002300000e+01
1.809526979900000e-02	2.548843002300000e+01
2.111114934100000e-02	2.548843002300000e+01
2.412702702000000e-02	2.548843002300000e+01
2.714290656100000e-02	2.548843002300000e+01
3.015878424000000e-02	2.548843002300000e+01
3.317466378200000e-02	2.548843002300000e+01
3.619053959800000e-02	2.548843002300000e+01
3.920641914000000e-02	2.548843002300000e+01
4.222229868200000e-02	2.548843002300000e+01
4.523817822300000e-02	2.548843002300000e+01
4.825405404000000e-02	2.548843002300000e+01
5.126993358100000e-02	2.548843002300000e+01
5.428581312300000e-02	2.548843002300000e+01
5.730169266500000e-02	2.548843002300000e+01
6.031756848100000e-02	2.548843002300000e+01
6.333344429700000e-02	2.548843002300000e+01
6.634932756400000e-02	2.548843002300000e+01
6.936520338100000e-02	2.548843002300000e+01
7.238107919700000e-02	2.548843002300000e+01
7.539696246400000e-02	2.548843002300000e+01
7.841283827999999e-02	2.548843002300000e+01
8.142871409700000e-02	2.548843002300000e+01
8.444459736300000e-02	2.548843002300000e+01
8.746047318000000e-02	2.548843002300000e+01
9.047635644700000e-02	2.548843002300000e+01
9.349223226300001e-02	2.548923873900000e+01
9.650810807900000e-02	2.551234626800000e+01
9.952399134600000e-02	2.565118980400000e+01
1.025398671600000e-01	2.599822998000000e+01
1.055557429800000e-01	2.655210685700000e+01
1.085716262500000e-01	2.713887977600000e+01
1.115875020600000e-01	2.768761634800000e+01
1.146033853300000e-01	2.818939209000000e+01
1.176192611500000e-01	2.864823722800000e+01
1.206351369600000e-01	2.906969451900000e+01
1.236510202300000e-01	2.945872879000000e+01
1.266668885900000e-01	2.981952285800000e+01
1.296827644100000e-01	3.015557861300000e+01
1.326986551300000e-01	3.046981239300000e+01
1.357145309400000e-01	3.076467132600000e+01
1.387304067600000e-01	3.104221534700000e+01
1.417462825800000e-01	3.130418396000000e+01
1.447621583900000e-01	3.155206680300000e+01
1.477780491100000e-01	3.178713798500000e+01
1.507939249300000e-01	3.201049804700000e+01
1.538098007400000e-01	3.222310638400000e+01
1.568256765600000e-01	3.242580032300000e+01
1.598415523800000e-01	3.261932373000000e+01
1.628574281900000e-01	3.280432891800000e+01
1.658733189100000e-01	3.298139572100000e+01
1.688891947300000e-01	3.315105056800000e+01
1.719050705400000e-01	3.331376266500000e+01
1.749209463600000e-01	3.346995163000000e+01
1.779368221800000e-01	3.362000656100000e+01
1.809527128900000e-01	3.376427078200000e+01
1.839685887100000e-01	3.390307235700000e+01
1.869844645300000e-01	3.403670120200000e+01
1.900003403400000e-01	3.416542434700000e+01
1.930162161600000e-01	3.428948974600000e+01
1.960321068800000e-01	3.440913391100000e+01
1.990479826900000e-01	3.452456665000000e+01
2.020638585100000e-01	3.463598251300000e+01
2.050797343300000e-01	3.474357223500000e+01
2.080956101400000e-01	3.484750366200000e+01
2.111114859600000e-01	3.494794082600000e+01
2.141273766800000e-01	3.504503631600000e+01
2.171432524900000e-01	3.513892746000000e+01
2.201591283100000e-01	3.522974777200000e+01
2.231750041200000e-01	3.531762695300000e+01
2.261908799400000e-01	3.540268325800000e+01
2.292067706600000e-01	3.548502731300000e+01
2.322226464700000e-01	3.556476593000000e+01
2.352385222900000e-01	3.564199829100000e+01
2.382543981100000e-01	3.571682357800000e+01
2.412702739200000e-01	3.578932571400000e+01
2.442861497400000e-01	3.585959243800000e+01
2.473020404600000e-01	3.592770767200000e+01
2.503179013700000e-01	3.599375152600000e+01
2.533337771900000e-01	3.605779266400000e+01
2.563496530100000e-01	3.611990356400000e+01
2.593655288200000e-01	3.618015670800000e+01
2.623814344400000e-01	3.623860931400000e+01
2.653973102600000e-01	3.629532623300000e+01
2.684131860700000e-01	3.635036850000000e+01
2.714290618900000e-01	3.640378952000000e+01
2.744449377100000e-01	3.645564270000000e+01
2.774608135200000e-01	3.650598526000000e+01
2.804766893400000e-01	3.655485916100000e+01
2.834925651600000e-01	3.660232162500000e+01
2.865084409700000e-01	3.664841079700000e+01
2.895243167900000e-01	3.669317627000000e+01
2.925401926000000e-01	3.673665618900000e+01
2.955560982200000e-01	3.677889251700000e+01
2.985719740400000e-01	3.681992340100000e+01
3.015878498600000e-01	3.685979080200000e+01
3.046037256700000e-01	3.689852523800000e+01
3.076196014900000e-01	3.693616867100000e+01
3.106354773000000e-01	3.697274780300000e+01
3.136513531200000e-01	3.700830078100000e+01
3.166672289400000e-01	3.704285812400000e+01
3.196831047500000e-01	3.707644653300000e+01
3.226989805700000e-01	3.710909652700000e+01
3.257148563900000e-01	3.714083862300000e+01
3.287307620000000e-01	3.717169570900000e+01
3.317466378200000e-01	3.720169830300000e+01
3.347625136400000e-01	3.723087310800000e+01
3.377783894500000e-01	3.725923919700000e+01
3.407942652700000e-01	3.728682327300000e+01
3.438101410900000e-01	3.731364822400000e+01
3.468260169000000e-01	3.733973693800000e+01
3.498418927200000e-01	3.736511230500000e+01
3.528577685400000e-01	3.738978958100000e+01
3.558736443500000e-01	3.741379165600000e+01
3.588895499700000e-01	3.743714141800000e+01
3.619054257900000e-01	3.745985412600000e+01
3.649213016000000e-01	3.748194503800000e+01
3.679371774200000e-01	3.750344085700000e+01
3.709530532400000e-01	3.752434921300000e+01
3.739689290500000e-01	3.754469299300000e+01
3.769848048700000e-01	3.756448745700000e+01
3.800006806900000e-01	3.758374404900000e+01
3.830165565000000e-01	3.760248184200000e+01
3.860324323200000e-01	3.762071228000000e+01
3.890483081300000e-01	3.763845443700000e+01
3.920642137500000e-01	3.765571594200000e+01
3.950800895700000e-01	3.767251586900000e+01
3.980959653900000e-01	3.768886184700000e+01
4.011118412000000e-01	3.770477294900000e+01
4.041277170200000e-01	3.772025299100000e+01
4.071435928300000e-01	3.773532104500000e+01
4.101594686500000e-01	3.774998855600000e+01
4.131753444700000e-01	3.776425933800000e+01
4.161912202800000e-01	3.777815246600000e+01
4.192070961000000e-01	3.779167175300000e+01
4.222229719200000e-01	3.780483245800000e+01
4.252388775300000e-01	3.781764221200000e+01
4.282547533500000e-01	3.783011245700000e+01
4.312706291700000e-01	3.784225082400000e+01
4.342865049800000e-01	3.785406494100000e+01
4.373023808000000e-01	3.786556243900000e+01
4.403182566200000e-01	3.787675857500000e+01
