time	q
0.000000000000000e+00	5.000000000000000e-03
2.819868741454609e-03	5.000000000000000e-03
5.639737482909218e-03	5.000000000000000e-03
8.459606224363828e-03	5.000000000000000e-03
1.127947496581844e-02	5.000000000000000e-03
1.409934370727305e-02	5.000000000000000e-03
1.691921244872766e-02	5.000000000000000e-03
1.973908119018226e-02	5.000000000000000e-03
2.255894993163687e-02	5.000000000000000e-03
2.537881867309148e-02	5.000000000000000e-03
2.819868741454609e-02	5.000000000000000e-03
3.101855615600070e-02	5.000000000000000e-03
3.383842489745531e-02	5.000000000000000e-03
3.665829363890992e-02	5.000000000000000e-03
3.947816238036453e-02	5.000000000000000e-03
4.229803112181914e-02	5.000000000000000e-03
4.511789986327375e-02	5.000000000000000e-03
4.793776860472836e-02	5.000000000000000e-03
5.075763734618297e-02	5.000000000000000e-03
5.357750608763757e-02	5.000000000000000e-03
5.639737482909218e-02	5.000000000000000e-03
5.921724357054679e-02	5.000000000000000e-03
6.203711231200140e-02	5.000000000000000e-03
6.485698105345601e-02	5.000000000000000e-03
6.767684979491062e-02	5.000000000000000e-03
7.049671853636523e-02	5.000000000000000e-03
7.331658727781984e-02	5.000000000000000e-03
7.613645601927445e-02	5.000000000000000e-03
7.895632476072906e-02	5.000000000000000e-03
8.177619350218367e-02	5.000000000000000e-03
8.459606224363828e-02	5.000000000000000e-03
8.741593098509289e-02	5.000000000000000e-03
9.023579972654749e-02	5.000000000000000e-03
9.305566846800210e-02	5.037366360743089e-03
9.587553720945671e-02	6.319021877864388e-03
9.869540595091132e-02	1.663286564539511e-02
1.015152746923660e-01	5.903665031337672e-02
1.043351434338210e-01	1.684515602290040e-01
1.071550121752750e-01	3.371680994260840e-01
1.099748809167300e-01	4.990697181511980e-01
1.127947496581840e-01	6.266275171794190e-01
1.156146183996390e-01	7.190451574006490e-01
1.184344871410940e-01	7.844264627700650e-01
1.212543558825480e-01	8.308715614464040e-01
1.240742246240030e-01	8.643893157788380e-01
1.268940933654570e-01	8.890610446499260e-01
1.297139621069120e-01	9.075947076437570e-01
1.325338308483670e-01	9.217907721408540e-01
1.353536995898210e-01	9.328616900862660e-01
1.381735683312760e-01	9.416379457158590e-01
1.409934370727310e-01	9.486989023478600e-01
1.438133058141850e-01	9.544561640235040e-01
1.466331745556400e-01	9.592073014221110e-01
1.494530432970940e-01	9.631710071198430e-01
1.522729120385490e-01	9.665104824657790e-01
1.550927807800040e-01	9.693492579103230e-01
1.579126495214580e-01	9.717820710324870e-01
1.607325182629130e-01	9.738824641863870e-01
1.635523870043680e-01	9.757081702742160e-01
1.663722557458220e-01	9.773049842887380e-01
1.691921244872770e-01	9.787095831014280e-01
1.720119932287310e-01	9.799516046258610e-01
1.748318619701860e-01	9.810551986445381e-01
1.776517307116410e-01	9.820401961083990e-01
1.804715994530950e-01	9.829229997413720e-01
1.832914681945500e-01	9.837172688577210e-01
1.861113369360050e-01	9.844344506855980e-01
1.889312056774590e-01	9.850841961350040e-01
1.917510744189140e-01	9.856746879115190e-01
1.945709431603680e-01	9.862129025597610e-01
1.973908119018230e-01	9.867048172828150e-01
2.002106806432780e-01	9.871555716272900e-01
2.030305493847320e-01	9.875696044252350e-01
2.058504181261870e-01	9.879507657147329e-01
2.086702868676410e-01	9.883024083618750e-01
2.114901556090960e-01	9.886274634762660e-01
2.143100243505510e-01	9.889285028094380e-01
2.171298930920050e-01	9.892077906381680e-01
2.199497618334600e-01	9.894673271075610e-01
2.227696305749150e-01	9.897088846019210e-01
2.255894993163690e-01	9.899340383953980e-01
2.284093680578240e-01	9.901441925874240e-01
2.312292367992780e-01	9.903406021338740e-01
2.340491055407330e-01	9.905243916314510e-01
2.368689742821880e-01	9.906965713909500e-01
2.396888430236420e-01	9.908580512377030e-01
2.425087117650970e-01	9.910096523994461e-01
2.453285805065520e-01	9.911521177788820e-01
2.481484492480060e-01	9.912861208572400e-01
2.509683179894610e-01	9.914122734336850e-01
2.537881867309150e-01	9.915311323715860e-01
2.566080554723700e-01	9.916432054948769e-01
2.594279242138250e-01	9.917489567549360e-01
2.622477929552790e-01	9.918488107695190e-01
2.650676616967340e-01	9.919431568196641e-01
2.678875304381890e-01	9.920323523774550e-01
2.707073991796430e-01	9.921167262266990e-01
2.735272679210980e-01	9.921965812294610e-01
2.763471366625520e-01	9.922721967837880e-01
2.791670054040070e-01	9.923438310115080e-01
2.819868741454620e-01	9.924117227095620e-01
2.848067428869160e-01	9.924760930937390e-01
2.876266116283710e-01	9.925371473597480e-01
2.904464803698260e-01	9.925950760832690e-01
2.932663491112800e-01	9.926500564777450e-01
2.960862178527350e-01	9.927022535262749e-01
2.989060865941890e-01	9.927518210018600e-01
3.017259553356440e-01	9.927989023884700e-01
3.045458240770990e-01	9.928436317138560e-01
3.073656928185530e-01	9.928861343036770e-01
3.101855615600080e-01	9.929265274653760e-01
3.130054303014630e-01	9.929649211092200e-01
3.158252990429170e-01	9.930014183130610e-01
3.186451677843720e-01	9.930361158365950e-01
3.214650365258260e-01	9.930691045902560e-01
3.242849052672810e-01	9.931004700632891e-01
3.271047740087360e-01	9.931302927150349e-01
3.299246427501900e-01	9.931586483330300e-01
3.327445114916450e-01	9.931856083611190e-01
3.355643802331000e-01	9.932112402004400e-01
3.383842489745540e-01	9.932356074858300e-01
3.412041177160090e-01	9.932587703399560e-01
3.440239864574630e-01	9.932807856071940e-01
3.468438551989180e-01	9.933017070691170e-01
3.496637239403730e-01	9.933215856432370e-01
3.524835926818270e-01	9.933404695664820e-01
3.553034614232820e-01	9.933584045647580e-01
3.581233301647370e-01	9.933754340097960e-01
3.609431989061910e-01	9.933915990643820e-01
3.637630676476460e-01	9.934069388169480e-01
3.665829363891000e-01	9.934214904064260e-01
3.694028051305550e-01	9.934352891381690e-01
3.722226738720100e-01	9.934483685916760e-01
3.750425426134640e-01	9.934607607207780e-01
3.778624113549190e-01	9.934724959469090e-01
3.806822800963740e-01	9.934836032459960e-01
3.835021488378280e-01	9.934941102294810e-01
3.863220175792830e-01	9.935040432199260e-01
3.891418863207370e-01	9.935134273216240e-01
3.919617550621920e-01	9.935222864865960e-01
3.947816238036470e-01	9.935306435763220e-01
3.976014925451010e-01	9.935385204195269e-01
4.004213612865560e-01	9.935459378663110e-01
4.032412300280100e-01	9.935529158389000e-01
4.060610987694650e-01	9.935594733792520e-01
4.088809675109200e-01	9.935656286937540e-01
4.117008362523740e-01	9.935713991952120e-01
4.145207049938290e-01	9.935768015423250e-01
4.173405737352840e-01	9.935818516768260e-01
4.201604424767380e-01	9.935865648584390e-01
4.229803112181930e-01	9.935909556978160e-01
4.258001799596470e-01	9.935950381875780e-01
4.286200487011020e-01	9.935988257315970e-01
4.314399174425570e-01	9.936023311726350e-01
4.342597861840110e-01	9.936055668184390e-01
