time	force
0.000000000000000e+00	1.547113299400000e+00
1.856036833500000e-03	1.547113299400000e+00
3.712073667000000e-03	1.547113299400000e+00
5.568110384000000e-03	1.547113299400000e+00
7.424147333900000e-03	1.547113299400000e+00
9.280184283899999e-03	1.547113299400000e+00
1.113622076800000e-02	1.547113299400000e+00
1.299225818400000e-02	1.547113299400000e+00
1.484829466800000e-02	1.547113299400000e+00
1.670433208300000e-02	1.547113299400000e+00
1.856036856800000e-02	1.547113299400000e+00
2.041640505200000e-02	1.547113299400000e+00
2.227244153600000e-02	1.547113299400000e+00
2.412847988300000e-02	1.547113299400000e+00
2.598451636700000e-02	1.547113299400000e+00
2.784055285200000e-02	1.547113299400000e+00
2.969658933600000e-02	1.547113299400000e+00
3.155262768300000e-02	1.547113299400000e+00
3.340866416700000e-02	1.547113299400000e+00
3.526470065100000e-02	1.547113299400000e+00
3.712073713500000e-02	1.547113299400000e+00
3.897677362000000e-02	1.547113299400000e+00
4.083281010400000e-02	1.547113299400000e+00
4.268884658800000e-02	1.547113299400000e+00
4.454488307200000e-02	1.547113299400000e+00
4.640092328200000e-02	1.547113299400000e+00
4.825695976600000e-02	1.547113299400000e+00
5.011299625000000e-02	1.547113299400000e+00
5.196903273500000e-02	1.547113299400000e+00
5.382506921900000e-02	1.547113299400000e+00
5.568110570300000e-02	1.547113299400000e+00
5.753714218700000e-02	1.547113299400000e+00
5.939317867200000e-02	1.547113299400000e+00
6.124921888100000e-02	1.547113299400000e+00
6.310525536500000e-02	1.547113299400000e+00
6.496129185000001e-02	1.547113299400000e+00
6.681732833400000e-02	1.547113299400000e+00
6.867336481800000e-02	1.547113299400000e+00
7.052940130200000e-02	1.547113299400000e+00
7.238543778700000e-02	1.547113299400000e+00
7.424147427100000e-02	1.547113299400000e+00
7.609751075500000e-02	1.547113299400000e+00
7.795354723900000e-02	1.547113299400000e+00
7.980958372400000e-02	1.547113299400000e+00
8.166562020800000e-02	1.547113299400000e+00
8.352165669200000e-02	1.547113299400000e+00
8.537769317600000e-02	1.547113299400000e+00
8.723372966100000e-02	1.547113299400000e+00
8.908976614500000e-02	1.547113299400000e+00
9.094581007999999e-02	1.547276973700000e+00
9.280184656400001e-02	1.555679440500000e+00
9.465788304800000e-02	1.578256487800000e+00
9.651391953200000e-02	1.617575883900000e+00
9.836995601699999e-02	1.673742771100000e+00
1.002259925000000e-01	1.746108293500000e+00
1.020820289900000e-01	1.834275007200000e+00
1.039380654700000e-01	1.938336372400000e+00
1.057941019500000e-01	2.058805942500000e+00
1.076501384400000e-01	2.193140745200000e+00
1.095061749200000e-01	2.339462995500000e+00
1.113622114100000e-01	2.496586322800000e+00
1.132182478900000e-01	2.663674354600000e+00
1.150742843700000e-01	2.840085029600000e+00
1.169303208600000e-01	3.025282859800000e+00
1.187863573400000e-01	3.218790054300000e+00
1.206424012800000e-01	3.420155525200000e+00
1.224984377600000e-01	3.628937244400000e+00
1.243544742500000e-01	3.844688653900000e+00
1.262105107300000e-01	4.066950798000000e+00
1.280665397600000e-01	4.295246601100000e+00
1.299225837000000e-01	4.529074192000000e+00
1.317786127300000e-01	4.767903327900000e+00
1.336346566700000e-01	5.011165618900000e+00
1.354906857000000e-01	5.258223533600000e+00
1.373467296400000e-01	5.508359432200000e+00
1.392027586700000e-01	5.760931491900000e+00
1.410588026000000e-01	6.015357494400000e+00
1.429148316400000e-01	6.271104812600000e+00
1.447708755700000e-01	6.527688503300000e+00
1.466269046100000e-01	6.784666538200000e+00
1.484829485400000e-01	7.041639804800000e+00
1.503389924800000e-01	7.298247814200000e+00
1.521950215100000e-01	7.554165840100000e+00
1.540510654400000e-01	7.809103488900000e+00
1.559070944800000e-01	8.062800407399999e+00
1.577631384100000e-01	8.315025329599999e+00
1.596191674500000e-01	8.565573692299999e+00
1.614752113800000e-01	8.814263343800000e+00
1.633312404200000e-01	9.060935974100000e+00
1.651872843500000e-01	9.305450439500000e+00
1.670433133800000e-01	9.547687530499999e+00
1.688993573200000e-01	9.787541389499999e+00
1.707553863500000e-01	1.002492237100000e+01
1.726114302900000e-01	1.025975513500000e+01
1.744674593200000e-01	1.049197483100000e+01
1.763235032600000e-01	1.072152996100000e+01
1.781795322900000e-01	1.094837665600000e+01
1.800355762200000e-01	1.117248249100000e+01
1.818916201600000e-01	1.139382171600000e+01
1.837476491900000e-01	1.161237621300000e+01
1.856036931300000e-01	1.182813358300000e+01
1.874597221600000e-01	1.204108810400000e+01
1.893157661000000e-01	1.225124073000000e+01
1.911717951300000e-01	1.245859336900000e+01
1.930278390600000e-01	1.266315555600000e+01
1.948838681000000e-01	1.286493873600000e+01
1.967399120300000e-01	1.306395912200000e+01
1.985959410700000e-01	1.326023292500000e+01
2.004519850000000e-01	1.345378208200000e+01
2.023080140400000e-01	1.364462852500000e+01
2.041640579700000e-01	1.383279705000000e+01
2.060200870000000e-01	1.401831436200000e+01
2.078761309400000e-01	1.420120716100000e+01
2.097321748700000e-01	1.438150501300000e+01
2.115882039100000e-01	1.455923843400000e+01
2.134442478400000e-01	1.473443698900000e+01
2.153002768800000e-01	1.490713405600000e+01
2.171563208100000e-01	1.507735920000000e+01
2.190123498400000e-01	1.524514675100000e+01
2.208683937800000e-01	1.541052913700000e+01
2.227244228100000e-01	1.557353878000000e+01
2.245804667500000e-01	1.573421001400000e+01
2.264364957800000e-01	1.589257526400000e+01
2.282925397200000e-01	1.604866790800000e+01
2.301485687500000e-01	1.620252037000000e+01
2.320046126800000e-01	1.635416793800000e+01
2.338606417200000e-01	1.650364303600000e+01
2.357166856500000e-01	1.665097618100000e+01
2.375727146900000e-01	1.679620361300000e+01
2.394287586200000e-01	1.693935394300000e+01
2.412848025600000e-01	1.708045959500000e+01
2.431408315900000e-01	1.721955490100000e+01
2.449968755200000e-01	1.735666656500000e+01
2.468529045600000e-01	1.749183082600000e+01
2.487089484900000e-01	1.762507438700000e+01
2.505649626300000e-01	1.775642776500000e+01
2.524210214600000e-01	1.788592147800000e+01
2.542770505000000e-01	1.801358413700000e+01
2.561330795300000e-01	1.813944435100000e+01
2.579891085600000e-01	1.826353263900000e+01
2.598451674000000e-01	1.838587379500000e+01
2.617011964300000e-01	1.850649833700000e+01
2.635572254700000e-01	1.862543106100000e+01
2.654132545000000e-01	1.874269866900000e+01
2.672693133400000e-01	1.885832786600000e+01
2.691253423700000e-01	1.897234535200000e+01
2.709813714000000e-01	1.908477592500000e+01
2.728374302400000e-01	1.919564437900000e+01
2.746934592700000e-01	1.930497551000000e+01
2.765494883100000e-01	1.941279220600000e+01
2.784055173400000e-01	1.951911926300000e+01
2.802615761800000e-01	1.962397956800000e+01
2.821176052100000e-01	1.972739601100000e+01
2.839736342400000e-01	1.982939147900000e+01
2.858296632800000e-01	1.992998695400000e+01
2.876857221100000e-01	2.002920532200000e+01
2.895417511500000e-01	2.012706756600000e+01
2.913977801800000e-01	2.022359275800000e+01
2.932538092100000e-01	2.031880378700000e+01
2.951098680500000e-01	2.041272163400000e+01
2.969658970800000e-01	2.050536346400000e+01
2.988219261200000e-01	2.059675025900000e+01
3.006779849500000e-01	2.068689918500000e+01
3.025340139900000e-01	2.077583313000000e+01
3.043900430200000e-01	2.086356544500000e+01
3.062460720500000e-01	2.095011901900000e+01
3.081021308900000e-01	2.103550910900000e+01
3.099581599200000e-01	2.111975288400000e+01
3.118141889600000e-01	2.120286750800000e+01
3.136702179900000e-01	2.128487205500000e+01
3.155262768300000e-01	2.136578178400000e+01
3.173823058600000e-01	2.144561195400000e+01
3.192383348900000e-01	2.152437973000000e+01
3.210943639300000e-01	2.160210037200000e+01
3.229504227600000e-01	2.167879104600000e+01
3.248064518000000e-01	2.175446319600000e+01
3.266624808300000e-01	2.182913589500000e+01
3.285185098600000e-01	2.190282249500000e+01
3.303745687000000e-01	2.197553634600000e+01
3.322305977300000e-01	2.204729080200000e+01
3.340866267700000e-01	2.211810302700000e+01
3.359426856000000e-01	2.218798446700000e+01
3.377987146400000e-01	2.225695037800000e+01
3.396547436700000e-01	2.232501030000000e+01
3.415107727100000e-01	2.239218139600000e+01
3.433668315400000e-01	2.245847511300000e+01
3.452228605700000e-01	2.252390289300000e+01
3.470788896100000e-01	2.258847808800000e+01
3.489349186400000e-01	2.265221214300000e+01
3.507909774800000e-01	2.271511840800000e+01
3.526470065100000e-01	2.277720832800000e+01
3.545030355500000e-01	2.283849144000000e+01
3.563590645800000e-01	2.289898300200000e+01
3.582151234100000e-01	2.295869064300000e+01
3.600711524500000e-01	2.301762580900000e+01
3.619271814800000e-01	2.307580184900000e+01
3.637832403200000e-01	2.313322639500000e+01
3.656392693500000e-01	2.318991088900000e+01
3.674952983900000e-01	2.324586868300000e+01
3.693513274200000e-01	2.330110549900000e+01
3.712073862600000e-01	2.335563278200000e+01
3.730634152900000e-01	2.340946197500000e+01
3.749194443200000e-01	2.346260261500000e+01
3.767754733600000e-01	2.351506042500000e+01
3.786315321900000e-01	2.356685066200000e+01
3.804875612300000e-01	2.361797714200000e+01
3.823435902600000e-01	2.366845130900000e+01
3.841996192900000e-01	2.371828460700000e+01
3.860556781300000e-01	2.376748085000000e+01
3.879117071600000e-01	2.381605148300000e+01
3.897677362000000e-01	2.386400604200000e+01
3.916237950300000e-01	2.391135025000000e+01
3.934798240700000e-01	2.395809555100000e+01
3.953358531000000e-01	2.400424766500000e+01
3.971918821300000e-01	2.404981422400000e+01
3.990479409700000e-01	2.409480476400000e+01
4.009039700000000e-01	2.413922691300000e+01
4.027599990400000e-01	2.418308830300000e+01
4.046160280700000e-01	2.422639465300000e+01
4.064720869100000e-01	2.426915550200000e+01
4.083281159400000e-01	2.431137847900000e+01
4.101841449700000e-01	2.435306930500000e+01
4.120401740100000e-01	2.439423561100000e+01
4.138962328400000e-01	2.443488502500000e+01
4.157522618800000e-01	2.447502327000000e+01
4.176082909100000e-01	2.451465606700000e+01
4.194643497500000e-01	2.455379486100000e+01
4.213203787800000e-01	2.459244155900000e+01
4.231764078100000e-01	2.463060379000000e+01
4.250324368500000e-01	2.466828918500000e+01
4.268884956800000e-01	2.470550346400000e+01
4.287445247200000e-01	2.474225235000000e+01
4.306005537500000e-01	2.477854156500000e+01
4.324565827800000e-01	2.481437873800000e+01
4.343126416200000e-01	2.484976768500000e+01
4.361686706500000e-01	2.488471794100000e+01
4.380246996900000e-01	2.491923141500000e+01
4.398807287200000e-01	2.495331573500000e+01
4.417367875600000e-01	2.498697471600000e+01
4.435928165900000e-01	2.502021598800000e+01
4.454488456200000e-01	2.505304527300000e+01
4.473048746600000e-01	2.508546638500000e+01
4.491609334900000e-01	2.511748504600000e+01
4.510169625300000e-01	2.514910697900000e+01
4.528729915600000e-01	2.518033599900000e+01
4.547290504000000e-01	2.521117782600000e+01
4.565850794300000e-01	2.524164009100000e+01
4.584411084700000e-01	2.527172279400000e+01
4.602971375000000e-01	2.530143547100000e+01
4.621531963300000e-01	2.533078002900000e+01
4.640092253700000e-01	2.535976219200000e+01
4.658652544000000e-01	2.538838768000000e+01
4.677212834400000e-01	2.541665840100000e+01
4.695773422700000e-01	2.544458007800000e+01
4.714333713100000e-01	2.547215843200000e+01
4.732894003400000e-01	2.549939727800000e+01
4.751454293700000e-01	2.552630043000000e+01
4.770014882100000e-01	2.555287170400000e+01
4.788575172400000e-01	2.557911682100000e+01
4.807135462800000e-01	2.560503959700000e+01
4.825696051100000e-01	2.563064384500000e+01
4.844256341500000e-01	2.565593338000000e+01
4.862816631800000e-01	2.568091201800000e+01
4.881376922100000e-01	2.570558357200000e+01
4.899937510500000e-01	2.572995185900000e+01
4.918497800800000e-01	2.575402259800000e+01
4.937058091200000e-01	2.577779769900000e+01
4.955618381500000e-01	2.580128288300000e+01
4.974178969900000e-01	2.582447814900000e+01
4.992739260200000e-01	2.584739112900000e+01
5.011299252500000e-01	2.587002372700000e+01
5.029859542800000e-01	2.589237785300000e+01
5.048420429200000e-01	2.591445922900000e+01
5.066980719600001e-01	2.593627166700000e+01
5.085541009900000e-01	2.595781707800000e+01
5.104101300200000e-01	2.597909927400000e+01
5.122661590599999e-01	2.600012207000000e+01
5.141221880900000e-01	2.602088737500000e+01
5.159782171200000e-01	2.604140090900000e+01
5.178343057600000e-01	2.606166267400000e+01
5.196903348000000e-01	2.608167839100000e+01
5.215463638300000e-01	2.610144996600000e+01
5.234023928600000e-01	2.612097930900000e+01
5.252584219000000e-01	2.614027214100000e+01
5.271144509300000e-01	2.615933036800000e+01
5.289704799700000e-01	2.617815780600000e+01
5.308265089999999e-01	2.619675445600000e+01
5.326825976400000e-01	2.621512413000000e+01
5.345386266700000e-01	2.623327255200000e+01
5.363946557000000e-01	2.625119972200000e+01
5.382506847400000e-01	2.626890754700000e+01
5.401067137700000e-01	2.628640174900000e+01
5.419627428100000e-01	2.630368423500000e+01
5.438187718400000e-01	2.632075691200000e+01
5.456748604800000e-01	2.633761978100000e+01
5.475308895100000e-01	2.635428047200000e+01
5.493869185400000e-01	2.637073898300000e+01
5.512429475800000e-01	2.638699722300000e+01
5.530989766100000e-01	2.640305900600000e+01
5.549550056500000e-01	2.641892623900000e+01
5.568110346800000e-01	2.643460083000000e+01
5.586670637100000e-01	2.645008468600000e+01
5.605231523500001e-01	2.646538353000000e+01
5.623791813900000e-01	2.648049545300000e+01
5.642352104200000e-01	2.649542427100000e+01
5.660912394500000e-01	2.651017379800000e+01
5.679472684900000e-01	2.652474403400000e+01
5.698032975200000e-01	2.653913879400000e+01
5.716593265500000e-01	2.655335807800000e+01
5.735154151900000e-01	2.656740570100000e+01
5.753714442300000e-01	2.658128547700000e+01
5.772274732600000e-01	2.659499549900000e+01
5.790835022900001e-01	2.660854148900000e+01
5.809395313300000e-01	2.662192344700000e+01
5.827955603600000e-01	2.663514328000000e+01
5.846515893899999e-01	2.664820480300000e+01
