time	force
0.000000000000000e+00	2.837583189800000e-03
1.690049888600000e-03	2.837583189800000e-03
3.380099777100000e-03	2.837583189800000e-03
5.070149432900000e-03	2.837583189800000e-03
6.760199554300000e-03	2.837583189800000e-03
8.450249210000000e-03	2.837583189800000e-03
1.014029886600000e-02	2.837583189800000e-03
1.183034852100000e-02	2.837583189800000e-03
1.352039910900000e-02	2.837583189800000e-03
1.521044876400000e-02	2.837583189800000e-03
1.690049842000000e-02	2.837583189800000e-03
1.859054714400000e-02	2.837583189800000e-03
2.028059773100000e-02	2.837583189800000e-03
2.197064831900000e-02	2.837583189800000e-03
2.366069704300000e-02	2.837583189800000e-03
2.535074763000000e-02	2.837583189800000e-03
2.704079821700000e-02	2.837583189800000e-03
2.873084694100000e-02	2.837583189800000e-03
3.042089752900000e-02	2.837583189800000e-03
3.211094811600000e-02	2.837583189800000e-03
3.380099684000000e-02	2.837583189800000e-03
3.549104556400000e-02	2.837583189800000e-03
3.718109428900000e-02	2.837583189800000e-03
3.887114673900000e-02	2.837583189800000e-03
4.056119546300000e-02	2.837583189800000e-03
4.225124418700000e-02	2.837583189800000e-03
4.394129663700000e-02	2.837583189800000e-03
4.563134536100000e-02	2.837583189800000e-03
4.732139408600000e-02	2.837583189800000e-03
4.901144653600000e-02	2.837583189800000e-03
5.070149526000000e-02	2.837583189800000e-03
5.239154398400000e-02	2.837583189800000e-03
5.408159643400000e-02	2.837583189800000e-03
5.577164515900000e-02	2.837583189800000e-03
5.746169388300000e-02	2.837583189800000e-03
5.915174633300000e-02	2.837583189800000e-03
6.084179505700000e-02	2.837583189800000e-03
6.253184378100000e-02	2.837583189800000e-03
6.422189623100000e-02	2.837583189800000e-03
6.591194123000001e-02	2.837583189800000e-03
6.760199368000000e-02	2.837583189800000e-03
6.929203867900000e-02	2.837583189800000e-03
7.098209112900000e-02	2.837583189800000e-03
7.267214357900000e-02	2.837583189800000e-03
7.436218857800000e-02	2.837583189800000e-03
7.605224102700001e-02	2.837583189800000e-03
7.774229347700000e-02	2.837583189800000e-03
7.943233847599999e-02	2.837583189800000e-03
8.112239092600000e-02	2.837583189800000e-03
8.281244337599999e-02	2.837583189800000e-03
8.450248837500000e-02	2.837583189800000e-03
8.619254082400001e-02	2.837583189800000e-03
8.788259327400000e-02	2.837583189800000e-03
8.957263827299999e-02	2.837583189800000e-03
9.126269072300000e-02	3.067377256200000e-03
9.295274317299999e-02	4.397944547200000e-03
9.464278817200000e-02	6.856556050500000e-03
9.633284062100000e-02	1.045232918100000e-02
9.802289307100000e-02	1.526085473600000e-02
9.971293807000001e-02	2.152232639500000e-02
1.014029905200000e-01	2.974294684800000e-02
1.030930429700000e-01	4.079641029200000e-02
1.047830879700000e-01	5.601844191600000e-02
1.064731404200000e-01	7.709454000000000e-02
1.081631928700000e-01	1.057618036900000e-01
1.098532378700000e-01	1.442479640200000e-01
1.115432903200000e-01	1.946192085700000e-01
1.132333427700000e-01	2.585495114300000e-01
1.149233877700000e-01	3.371417224400000e-01
1.166134402200000e-01	4.308403134300000e-01
1.183034926700000e-01	5.394464135200000e-01
1.199935376600000e-01	6.622152924500000e-01
1.216835901100000e-01	7.979990840000000e-01
1.233736425600000e-01	9.453975558300000e-01
1.250636875600000e-01	1.102890729900000e+00
1.267537325600000e-01	1.268941760100000e+00
1.284437924600000e-01	1.442067623100000e+00
1.301338374600000e-01	1.620883345600000e+00
1.318238824600000e-01	1.804124951400000e+00
1.335139274600000e-01	1.990658998500000e+00
1.352039873600000e-01	2.179481029500000e+00
1.368940323600000e-01	2.369710207000000e+00
1.385840773600000e-01	2.560580253600000e+00
1.402741372600000e-01	2.751428365700000e+00
1.419641822600000e-01	2.941684961300000e+00
1.436542272600000e-01	3.130863428100000e+00
1.453442871600000e-01	3.318549633000000e+00
1.470343321600000e-01	3.504394292800000e+00
1.487243771600000e-01	3.688104152700000e+00
1.504144370600000e-01	3.869434833500000e+00
1.521044820500000e-01	4.048184871700000e+00
1.537945270500000e-01	4.224189758300000e+00
1.554845869500000e-01	4.397318363200000e+00
1.571746319500000e-01	4.567465782200000e+00
1.588646769500000e-01	4.734553813900000e+00
1.605547368500000e-01	4.898522853900000e+00
1.622447818500000e-01	5.059333324400000e+00
1.639348268500000e-01	5.216960430100000e+00
1.656248867500000e-01	5.371392726900000e+00
1.673149317500000e-01	5.522631168400000e+00
1.690049767500000e-01	5.670685768100000e+00
1.706950366500000e-01	5.815575599700000e+00
1.723850816500000e-01	5.957326412200000e+00
1.740751266500000e-01	6.095970153800000e+00
1.757651865500000e-01	6.231544017800000e+00
1.774552315500000e-01	6.364089965800000e+00
1.791452765500000e-01	6.493651866900000e+00
1.808353364500000e-01	6.620278358500000e+00
1.825253814500000e-01	6.744018554700000e+00
1.842154264500000e-01	6.864925384500000e+00
1.859054863500000e-01	6.983051300000000e+00
1.875955313400000e-01	7.098450660700000e+00
1.892855763400000e-01	7.211178779600000e+00
1.909756362400000e-01	7.321290969800000e+00
1.926656812400000e-01	7.428842544600000e+00
1.943557262400000e-01	7.533889293700000e+00
1.960457861400000e-01	7.636486053500000e+00
1.977358311400000e-01	7.736688613900000e+00
1.994258761400000e-01	7.834550857500000e+00
2.011159360400000e-01	7.930126667000000e+00
2.028059810400000e-01	8.023469924900001e+00
2.044960260400000e-01	8.114631652800000e+00
2.061860859400000e-01	8.203665733299999e+00
2.078761309400000e-01	8.290621757500000e+00
2.095661759400000e-01	8.375549316400001e+00
2.112562358400000e-01	8.458498001100001e+00
2.129462808400000e-01	8.539515495300000e+00
2.146363258400000e-01	8.618648529100000e+00
2.163263857400000e-01	8.695943832399999e+00
2.180164307400000e-01	8.771446228000000e+00
2.197064757300000e-01	8.845198631300001e+00
2.213965356300000e-01	8.917244911199999e+00
2.230865806300000e-01	8.987627029400000e+00
2.247766256300000e-01	9.056385993999999e+00
2.264666855300000e-01	9.123561859100001e+00
2.281567305300000e-01	9.189192771900000e+00
2.298467755300000e-01	9.253317832900001e+00
2.315368354300000e-01	9.315973281900000e+00
2.332268804300000e-01	9.377195358300000e+00
2.349169254300000e-01	9.437020301800001e+00
2.366069853300000e-01	9.495482444800000e+00
2.382970303300000e-01	9.552613258399999e+00
2.399870753300000e-01	9.608448028600000e+00
2.416771352300000e-01	9.663016319300000e+00
2.433671802300000e-01	9.716349601699999e+00
2.450572252300000e-01	9.768479347200000e+00
2.467472851300000e-01	9.819433212300000e+00
2.484373301300000e-01	9.869240760800000e+00
2.501273751300000e-01	9.917929649400000e+00
2.518174350300000e-01	9.965526580800001e+00
2.535074651200000e-01	1.001205825800000e+01
2.551975250200000e-01	1.005755043000000e+01
2.568875849200000e-01	1.010202884700000e+01
2.585776150200000e-01	1.014551639600000e+01
2.602676749200000e-01	1.018803691900000e+01
2.619577348200000e-01	1.022961521100000e+01
2.636477649200000e-01	1.027027225500000e+01
2.653378248200000e-01	1.031003093700000e+01
2.670278549200000e-01	1.034891128500000e+01
2.687179148200000e-01	1.038693523400000e+01
2.704079747200000e-01	1.042412376400000e+01
2.720980048200000e-01	1.046049404100000e+01
2.737880647200000e-01	1.049606800100000e+01
2.754781246200000e-01	1.053086280800000e+01
2.771681547200000e-01	1.056489753700000e+01
2.788582146200000e-01	1.059818840000000e+01
2.805482745200000e-01	1.063075542400000e+01
2.822383046200000e-01	1.066261291500000e+01
2.839283645200000e-01	1.069377899200000e+01
2.856184244200000e-01	1.072426796000000e+01
2.873084545100000e-01	1.075409698500000e+01
2.889985144100000e-01	1.078328132600000e+01
2.906885743100000e-01	1.081183528900000e+01
2.923786044100000e-01	1.083977317800000e+01
2.940686643100000e-01	1.086710929900000e+01
2.957587242100000e-01	1.089385700200000e+01
2.974487543100000e-01	1.092003059400000e+01
2.991388142100000e-01	1.094564247100000e+01
3.008288741100000e-01	1.097070503200000e+01
3.025189042100000e-01	1.099523258200000e+01
3.042089641100000e-01	1.101923465700000e+01
3.058990240100000e-01	1.104272460900000e+01
3.075890541100000e-01	1.106571388200000e+01
3.092791140100000e-01	1.108821392100000e+01
3.109691739100000e-01	1.111023426100000e+01
3.126592040100000e-01	1.113178825400000e+01
3.143492639100000e-01	1.115288353000000e+01
3.160393238100000e-01	1.117353153200000e+01
3.177293539000000e-01	1.119374275200000e+01
3.194194138100000e-01	1.121352672600000e+01
3.211094737100000e-01	1.123289203600000e+01
3.227995038000000e-01	1.125184822100000e+01
3.244895637000000e-01	1.127040481600000e+01
3.261796236000000e-01	1.128857135800000e+01
3.278696537000000e-01	1.130635452300000e+01
3.295597136000000e-01	1.132376384700000e+01
3.312497735000000e-01	1.134080696100000e+01
3.329398036000000e-01	1.135749340100000e+01
3.346298635000000e-01	1.137382888800000e+01
3.363199234000000e-01	1.138982200600000e+01
3.380099535000000e-01	1.140548133900000e+01
3.397000134000000e-01	1.142081260700000e+01
3.413900733000000e-01	1.143582344100000e+01
3.430801034000000e-01	1.145052051500000e+01
3.447701633000000e-01	1.146491050700000e+01
3.464602232000000e-01	1.147900104500000e+01
3.481502533000000e-01	1.149279785200000e+01
3.498403132000000e-01	1.150630760200000e+01
3.515303731000000e-01	1.151953697200000e+01
3.532204031900000e-01	1.153249073000000e+01
3.549104630900000e-01	1.154517459900000e+01
3.566005229900000e-01	1.155759620700000e+01
3.582905530900000e-01	1.156975936900000e+01
3.599806129900000e-01	1.158167076100000e+01
3.616706728900000e-01	1.159333610500000e+01
3.633607029900000e-01	1.160475921600000e+01
3.650507628900000e-01	1.161594581600000e+01
3.667408227900000e-01	1.162690162700000e+01
3.684308528900000e-01	1.163763046300000e+01
3.701209127900000e-01	1.164813804600000e+01
3.718109726900000e-01	1.165842819200000e+01
3.735010027900000e-01	1.166850662200000e+01
3.751910626900000e-01	1.167837715100000e+01
3.768811225900000e-01	1.168804454800000e+01
3.785711526900000e-01	1.169751262700000e+01
3.802612125900000e-01	1.170678615600000e+01
3.819512724900000e-01	1.171586895000000e+01
3.836413025900000e-01	1.172476482400000e+01
3.853313624900000e-01	1.173347759200000e+01
3.870214223900000e-01	1.174201107000000e+01
3.887114524800000e-01	1.175037002600000e+01
3.904015123800000e-01	1.175855732000000e+01
3.920915722800000e-01	1.176657676700000e+01
3.937816023800000e-01	1.177443122900000e+01
3.954716622800000e-01	1.178212547300000e+01
3.971617221800000e-01	1.178966140700000e+01
3.988517522800000e-01	1.179704380000000e+01
4.005418121800000e-01	1.180427455900000e+01
4.022318720800000e-01	1.181135749800000e+01
4.039219021800000e-01	1.181829547900000e+01
4.056119620800000e-01	1.182509136200000e+01
4.073020219800000e-01	1.183174896200000e+01
4.089920520800000e-01	1.183827018700000e+01
4.106821119800000e-01	1.184465885200000e+01
